shot_id,shot_made_flag
6159,0.9470035900080864
6169,0.5896095390078187
6170,0.09898205369864314
6179,0.39120519559376976
6184,0.628574547056907
6186,0.816004648401111
6204,0.13798847757550092
6230,0.3867690156368235
6231,0.3994337373503402
6232,0.9182684298920739
6235,0.3918801567130852
6237,0.6440454528051155
6239,0.3797748298842446
6263,0.3073719218895983
6265,0.3391502654700852
6270,0.699006202183931
6271,0.2836850426862633
6278,0.34188044997228934
6279,0.6444031890604967
6288,0.3053927581775488
6294,0.3663282853834262
6295,0.23053164606907667
6302,0.6905324863805158
6306,0.34632744690476314
6322,0.8252710367984404
6324,0.4095098601970048
6327,0.2640419552872523
6331,0.3544620359144788
6334,0.3541462080116705
6338,0.6489644753777924
6339,0.6535963160729923
6362,0.3473904184658593
6372,0.28550747353737144
6375,0.7864861034353002
6393,0.20900463147628381
6394,0.3858537258627501
6405,0.9251497091639289
6406,0.5638970821501728
6416,0.6998700120190853
6421,0.31377929871691995
6422,0.26584490942753186
6440,0.9223468006709971
6457,0.7986295868031702
6460,0.733647477563484
6463,0.33892757632415654
6474,0.7972186291312832
6476,0.39643075950244233
6477,0.3624413749761779
6482,0.8166658440870104
6488,0.29779964698915673
6489,0.26188922164664125
6494,0.3583066627372905
6499,0.6956689604287262
6507,0.2967381646629257
6524,0.3507190025276841
6527,0.33299558440319693
6531,0.31555043089266976
6536,0.285629043829931
6538,0.19132512123825038
6542,0.7472019549673773
6565,0.32625434470121406
6584,0.3852759838290217
6588,0.351143707349607
6597,0.310987703723558
6603,0.7980911522789201
6609,0.7950418919936773
6613,0.8091222942143659
6622,0.3034569284151444
6630,0.3878382792720139
6637,0.24400452623181365
6639,0.7798483931646194
6640,0.2627145425875995
6646,0.42352375275140675
6647,0.3783985628974641
6648,0.9274614587552376
6669,0.30969590853359213
6680,0.30482178811419086
6681,0.31541093956357363
6684,0.10010582378392881
6693,0.4228418187640122
6694,0.3480378388426565
6704,0.2687235649761006
6706,0.32162235091276886
6710,0.41334235274585435
6713,0.3890286873181296
6718,0.19098886669032458
6732,0.43512394657098546
6737,0.3827457796456534
6739,0.34300126571226053
6742,0.36369509570696273
6746,0.6746820954229107
6753,0.3145034581271113
6771,0.189655632296997
6784,0.2937752086271207
6790,0.942026519794692
6795,0.33187178105677123
6807,0.3267517735769156
6808,0.33762283841682644
6818,0.3325291206482766
6823,0.420248511733462
6830,0.39401459375463815
6831,0.36893141294572973
6832,0.36876011850565465
6836,0.42710807855322497
6846,0.32398016590682427
6850,0.3981595984839653
6854,0.3762324523930209
6868,0.7964001181229564
6876,0.6210621243945716
6877,0.7109046669917166
6881,0.27228078824999985
6882,0.3811730618614924
6884,0.41939659952885683
6886,0.3941707370847628
6901,0.42115919632895565
6910,0.4266653979676815
6913,0.38573381642051574
6914,0.6657064819974619
6918,0.7713894772297029
6930,0.7308557270051094
6941,0.25017967041060774
6944,0.6058620157601811
6945,0.2788603076529062
6947,0.3776742785739649
6949,0.7824408935883959
6952,0.5230213143353291
6963,0.7085564690474494
6964,0.6267713833830972
6972,0.7822172634156795
6979,0.6718800495233834
6981,0.3524344362673086
6988,0.8266988429680997
6990,0.3471522074454678
6998,0.36499930045004475
7004,0.4195087463230828
7016,0.6685851894546981
7027,0.37377748026344215
7042,0.3549838547370047
7056,0.2654500627115353
7061,0.2620635855736891
7069,0.7240613125178501
7071,0.40377703258160236
7088,0.7232952413581342
7099,0.41419947379236244
7108,0.3918014172626615
7121,0.8453322833908462
7125,0.8156893095390569
7136,0.6279755277405401
7149,0.6717894568797469
7150,0.6155850636351976
7151,0.2841475911315001
7167,0.3809940876724344
7177,0.7623034268354081
7178,0.27586067819561017
7183,0.6487963976475509
7186,0.3804045319364082
7190,0.2116658565345082
7201,0.40436178061919337
7202,0.39353783954616983
7207,0.397611737633465
7213,0.3945515155494807
7224,0.6789045326079871
7225,0.26865933624879024
7233,0.35539214502801564
7239,0.33813589453001747
7246,0.223290307557933
7248,0.34679737424160767
7261,0.36572651260305306
7264,0.3990033375722498
7266,0.35567225398456864
7274,0.3001447738218451
7279,0.2919322288504915
7293,0.3992906665493947
7315,0.2980855456702211
7322,0.3666505506368613
7326,0.822724631069135
7341,0.3939329606916084
7363,0.3501357353314117
7365,0.7344253907602893
7371,0.3508649061914272
7377,0.38849203047764375
7393,0.7562111454114073
7405,0.2700339476021101
7410,0.2829988944457029
7434,0.6687668393786229
7438,0.3959725495070775
7447,0.7170826162648049
7450,0.6626250475335971
7452,0.34606177880384675
7453,0.24158658978739952
7455,0.40493884355520926
7456,0.42268555952836173
7457,0.933981108958598
7466,0.34588447480123286
7470,0.7534177891832055
7474,0.35247489410352123
